fpr,tpr
0.10583580613254204,0.9678456591639871
0.10583580613254204,0.9680930002473411
0.10608308605341246,0.9680930002473411
0.10608308605341246,0.968340341330695
0.10657764589515331,0.968340341330695
0.10657764589515331,0.968587682414049
0.10756676557863501,0.968587682414049
0.10756676557863501,0.9688350234974029
0.10806132542037586,0.9688350234974029
0.10806132542037586,0.9698243878308187
0.10979228486646884,0.9698243878308187
0.10979228486646884,0.9700717289141726
0.11127596439169139,0.9700717289141726
0.11127596439169139,0.9703190699975266
0.11201780415430267,0.9703190699975266
0.11201780415430267,0.9705664110808805
0.11226508407517309,0.9705664110808805
0.11226508407517309,0.9708137521642345
0.1132542037586548,0.9708137521642345
0.1132542037586548,0.9713084343309424
0.11350148367952523,0.9713084343309424
0.11350148367952523,0.9718031164976503
0.11399604352126608,0.9718031164976503
0.11399604352126608,0.9720504575810042
0.1142433234421365,0.9720504575810042
0.1142433234421365,0.9722977986643582
0.11498516320474778,0.9722977986643582
0.11498516320474778,0.9725451397477121
0.11597428288822947,0.9725451397477121
0.11597428288822947,0.97303982191442
0.1162215628090999,0.97303982191442
0.1162215628090999,0.973287162997774
0.11646884272997032,0.973287162997774
0.11646884272997032,0.9735345040811278
0.11696340257171117,0.9735345040811278
0.11696340257171117,0.9737818451644819
0.1172106824925816,0.9737818451644819
0.1172106824925816,0.9740291862478357
0.11745796241345202,0.9740291862478357
0.11745796241345202,0.9745238684145436
0.11770524233432245,0.9745238684145436
0.11770524233432245,0.9750185505812515
0.11844708209693373,0.9750185505812515
0.11844708209693373,0.9752658916646055
0.11943620178041543,0.9752658916646055
0.11943620178041543,0.9757605738313134
0.1251236399604352,0.9757605738313134
0.1251236399604352,0.9760079149146673
0.1261127596439169,0.9760079149146673
0.1261127596439169,0.9762552559980213
0.12685459940652818,0.9762552559980213
0.12685459940652818,0.9765025970813752
0.1280909990108803,0.9765025970813752
0.1280909990108803,0.9767499381647292
0.13130563798219586,0.9767499381647292
0.13130563798219586,0.9769972792480831
0.13204747774480713,0.9769972792480831
0.13204747774480713,0.977244620331437
0.1327893175074184,0.977244620331437
0.1327893175074184,0.9777393024981449
0.13328387734915925,0.9777393024981449
0.13328387734915925,0.9779866435814989
0.1347675568743818,0.9779866435814989
0.1347675568743818,0.9782339846648528
0.13550939663699307,0.9782339846648528
0.13550939663699307,0.9784813257482068
0.13699307616221562,0.9784813257482068
0.13699307616221562,0.9787286668315607
0.1377349159248269,0.9787286668315607
0.1377349159248269,0.9792233489982686
0.13847675568743817,0.9792233489982686
